category,sub_category,brand,model,material,color,quality,flag,pop1,pop2,time_online,sold,price
4.0,20.0,907.0,,13.0,3.0,1.0,0,2,8,597,0,1598.94
2.0,9.0,620.0,,8.0,15.0,2.0,0,0,25,4,1,2505.64
2.0,56.0,336.0,,66.0,12.0,2.0,0,1,33,163,1,1147.14
3.0,33.0,47.0,,28.0,10.0,2.0,0,27,186,650,0,1626.84
1.0,17.0,772.0,,28.0,22.0,2.0,0,35,199,182,1,3621.04
0.0,37.0,685.0,,56.0,17.0,2.0,0,31,128,375,0,932.64
4.0,13.0,905.0,,24.0,4.0,2.0,0,6,112,95,1,1202.64
2.0,52.0,685.0,,8.0,24.0,2.0,0,1,8,13,1,618.04
4.0,53.0,345.0,,24.0,3.0,2.0,0,3,44,28,1,882.46
4.0,20.0,1000.0,,33.0,12.0,2.0,0,2,9,403,0,1719.14
2.0,56.0,685.0,,25.0,3.0,2.0,0,6,50,586,0,718.14
0.0,48.0,762.0,,37.0,18.0,2.0,0,4,45,361,1,1619.04
1.0,17.0,943.0,81.0,24.0,6.0,2.0,0,30,109,676,0,7868.14
2.0,26.0,541.0,,8.0,4.0,1.0,0,7,148,9,1,1790.64
2.0,9.0,28.0,,3.0,16.0,2.0,0,3,27,482,0,13588.14
2.0,52.0,863.0,,47.0,4.0,2.0,0,6,40,545,0,3578.14
4.0,0.0,962.0,,55.0,4.0,2.0,0,18,97,543,0,2863.14
2.0,11.0,863.0,,61.0,13.0,2.0,0,5,26,35,1,1222.13
4.0,39.0,715.0,,33.0,6.0,2.0,0,5,21,727,0,861.14
1.0,17.0,817.0,153.0,24.0,3.0,2.0,0,7,142,4,1,10609.27
4.0,28.0,1000.0,,24.0,3.0,2.0,0,5,40,56,1,1634.67
2.0,11.0,255.0,,32.0,15.0,2.0,0,16,58,695,0,5064.31
4.0,0.0,465.0,,55.0,3.0,1.0,0,5,57,7,1,3621.04
0.0,5.0,81.0,,55.0,1.0,2.0,0,3,7,430,0,999.85
2.0,52.0,1053.0,,47.0,24.0,1.0,0,1,27,472,1,575.14
2.0,11.0,852.0,,66.0,3.0,2.0,0,3,31,35,1,1004.14
4.0,20.0,49.0,,24.0,3.0,1.0,0,4,29,1,1,1576.14
2.0,52.0,863.0,,47.0,15.0,1.0,0,4,25,1,1,1104.24
2.0,26.0,333.0,,3.0,6.0,1.0,0,3,27,369,0,1106.98
2.0,52.0,975.0,,47.0,18.0,2.0,0,3,28,103,1,646.64
2.0,52.0,530.0,,47.0,9.0,2.0,0,0,10,1,1,1075.64
2.0,11.0,466.0,,61.0,18.0,2.0,1,25,293,27,1,2148.14
2.0,11.0,16.0,,47.0,24.0,1.0,0,22,263,586,0,2875.84
2.0,56.0,541.0,,8.0,12.0,2.0,0,11,77,703,0,403.54
4.0,0.0,465.0,59.0,55.0,16.0,2.0,0,2,35,6,1,3578.14
4.0,6.0,668.0,,24.0,6.0,1.0,0,1,27,176,1,3935.64
4.0,20.0,796.0,,42.0,12.0,2.0,0,6,57,51,1,3578.14
2.0,43.0,291.0,,8.0,3.0,2.0,0,1,30,667,0,1290.14
2.0,21.0,685.0,,8.0,24.0,2.0,0,1,13,1,1,1290.14
2.0,11.0,77.0,,39.0,9.0,2.0,0,6,177,639,0,2148.14
2.0,11.0,943.0,,61.0,24.0,2.0,0,1,24,39,1,2117.13
2.0,26.0,796.0,,66.0,14.0,2.0,0,0,19,2,1,1433.14
2.0,45.0,834.0,,47.0,18.0,2.0,0,1,10,392,0,861.14
2.0,27.0,291.0,,8.0,4.0,2.0,0,8,73,558,0,718.14
1.0,17.0,1008.0,,24.0,4.0,2.0,0,2,22,1,1,3578.14
2.0,21.0,16.0,,8.0,3.0,2.0,1,8,127,20,1,2434.14
2.0,52.0,506.0,,47.0,3.0,2.0,0,10,60,720,0,1418.84
0.0,18.0,634.0,,66.0,3.0,2.0,0,19,138,554,0,2748.74
2.0,56.0,315.0,,47.0,7.0,2.0,0,3,14,693,0,1004.14
4.0,20.0,784.0,,24.0,16.0,2.0,0,0,15,29,1,2148.14
1.0,46.0,712.0,,24.0,3.0,0.0,0,5,97,23,1,1004.14
2.0,11.0,644.0,,66.0,18.0,2.0,0,10,90,469,1,646.64
2.0,45.0,1059.0,,47.0,15.0,2.0,0,4,52,73,1,2148.14
2.0,29.0,466.0,,24.0,3.0,2.0,0,5,67,26,1,4293.14
2.0,56.0,863.0,,8.0,15.0,2.0,0,3,19,111,1,1147.14
1.0,17.0,935.0,,24.0,12.0,1.0,0,4,68,10,1,3578.14
2.0,27.0,852.0,,8.0,0.0,2.0,0,5,46,447,0,4007.14
1.0,3.0,541.0,,24.0,3.0,2.0,0,6,82,7,1,1290.14
1.0,17.0,475.0,163.0,24.0,3.0,1.0,1,58,429,49,1,8583.14
4.0,53.0,465.0,30.0,24.0,24.0,1.0,0,3,28,12,1,2577.14
3.0,7.0,890.0,,24.0,19.0,2.0,0,3,38,134,1,632.34
4.0,0.0,434.0,,24.0,3.0,2.0,0,5,30,393,0,2863.14
2.0,52.0,341.0,,8.0,4.0,1.0,0,3,38,165,1,1004.14
2.0,52.0,817.0,,8.0,18.0,2.0,0,0,20,10,1,973.56
2.0,11.0,906.0,,39.0,24.0,2.0,0,9,149,39,1,3058.43
4.0,6.0,439.0,,55.0,21.0,2.0,0,4,39,157,1,1790.64
2.0,52.0,466.0,,8.0,3.0,2.0,0,5,58,558,0,1561.84
2.0,11.0,685.0,,61.0,16.0,2.0,0,4,67,57,1,801.47
2.0,27.0,341.0,,66.0,18.0,2.0,0,8,55,429,0,932.64
4.0,20.0,466.0,,19.0,22.0,2.0,0,3,39,121,1,2005.14
4.0,6.0,439.0,,33.0,3.0,2.0,0,5,31,167,1,1790.64
2.0,11.0,466.0,,66.0,18.0,2.0,0,9,87,550,0,1933.64
2.0,11.0,715.0,,8.0,3.0,1.0,0,2,23,558,0,1719.14
2.0,9.0,466.0,,66.0,0.0,2.0,0,11,148,100,1,2505.64
2.0,11.0,47.0,,47.0,21.0,2.0,1,14,181,0,1,20738.14
2.0,21.0,486.0,,66.0,0.0,2.0,0,3,17,673,0,2863.14
4.0,14.0,1000.0,,24.0,3.0,1.0,0,4,63,538,0,4251.07
2.0,45.0,644.0,,66.0,6.0,2.0,0,4,15,98,1,1075.64
0.0,48.0,987.0,,32.0,12.0,2.0,0,0,22,0,1,2291.14
2.0,21.0,529.0,,30.0,7.0,2.0,0,12,46,467,0,2148.14
2.0,56.0,16.0,,56.0,11.0,2.0,0,22,93,209,1,1433.14
4.0,0.0,1000.0,,55.0,6.0,2.0,0,1,36,556,0,2577.14
1.0,17.0,498.0,1.0,24.0,12.0,2.0,0,10,201,7,1,5580.14
4.0,39.0,465.0,,24.0,3.0,2.0,0,5,63,103,1,1862.14
2.0,11.0,767.0,,47.0,3.0,2.0,0,3,65,3,1,2774.69
4.0,20.0,289.0,,24.0,3.0,1.0,0,25,196,115,1,2148.14
2.0,21.0,143.0,,66.0,21.0,2.0,0,2,67,2,1,4865.14
4.0,20.0,637.0,,55.0,4.0,2.0,0,23,68,615,0,3149.14
4.0,0.0,465.0,74.0,24.0,6.0,2.0,0,5,47,1,1,2130.51
4.0,0.0,491.0,,24.0,12.0,2.0,0,10,10,356,1,789.64
2.0,52.0,644.0,,8.0,11.0,2.0,0,4,16,683,0,646.64
2.0,11.0,842.0,,47.0,3.0,2.0,0,7,56,518,0,2791.64
2.0,22.0,291.0,,8.0,4.0,2.0,0,4,54,5,1,1147.14
4.0,14.0,784.0,,24.0,16.0,2.0,0,3,15,7,1,2076.64
1.0,17.0,644.0,,24.0,1.0,1.0,0,6,29,508,0,4793.64
1.0,17.0,890.0,,24.0,6.0,1.0,0,15,131,366,0,4007.14
1.0,17.0,644.0,,24.0,21.0,2.0,0,4,54,3,1,1224.63
0.0,40.0,190.0,,66.0,4.0,2.0,0,12,81,254,1,646.64
3.0,7.0,540.0,,20.0,10.0,2.0,0,4,46,32,1,2705.84
3.0,7.0,905.0,,37.0,3.0,2.0,0,0,18,23,1,789.64
2.0,52.0,870.0,,8.0,23.0,2.0,0,28,122,599,0,3277.84
0.0,48.0,465.0,,28.0,22.0,2.0,0,5,37,643,0,1833.54
2.0,56.0,16.0,,8.0,8.0,2.0,1,8,138,39,1,1004.14
2.0,11.0,499.0,,61.0,3.0,2.0,0,2,23,528,0,1719.14
2.0,56.0,943.0,,47.0,18.0,2.0,0,9,64,156,1,1286.8
2.0,9.0,177.0,,66.0,20.0,2.0,0,1,35,8,1,2577.14
1.0,17.0,1045.0,,39.0,24.0,2.0,0,6,80,39,1,573.48
0.0,40.0,943.0,,8.0,18.0,2.0,0,5,42,259,1,924.9
2.0,21.0,130.0,,60.0,3.0,2.0,0,10,65,30,1,2577.14
2.0,52.0,190.0,,8.0,24.0,2.0,0,6,17,486,0,1704.84
2.0,52.0,187.0,,56.0,18.0,1.0,0,2,41,671,0,1290.14
2.0,52.0,465.0,,25.0,9.0,2.0,1,2,30,0,1,2148.14
2.0,21.0,466.0,,58.0,9.0,2.0,0,3,46,608,0,2362.64
1.0,17.0,475.0,,24.0,4.0,2.0,1,62,508,663,0,19488.08
2.0,26.0,466.0,,8.0,1.0,1.0,0,10,84,520,0,861.14
4.0,20.0,907.0,,24.0,15.0,1.0,0,3,14,25,1,1075.64
2.0,56.0,318.0,,61.0,3.0,2.0,0,7,27,501,0,4577.01
2.0,9.0,401.0,,56.0,4.0,2.0,0,3,17,389,0,2791.64
4.0,53.0,439.0,,32.0,12.0,2.0,0,2,52,36,1,1075.64
2.0,26.0,541.0,,8.0,12.0,2.0,0,2,38,0,1,1013.99
3.0,7.0,115.0,204.0,20.0,10.0,2.0,0,16,134,31,1,3506.64
2.0,27.0,541.0,,8.0,15.0,2.0,0,12,75,1,1,1353.63
0.0,5.0,1000.0,,55.0,6.0,1.0,0,2,40,31,1,789.64
2.0,22.0,831.0,,8.0,4.0,2.0,0,5,37,437,0,1170.01
2.0,11.0,922.0,,39.0,3.0,2.0,0,14,172,44,1,2577.14
4.0,20.0,1008.0,,24.0,3.0,2.0,0,5,50,179,1,1147.14
4.0,0.0,16.0,,55.0,3.0,1.0,0,4,43,43,1,932.64
1.0,17.0,720.0,123.0,24.0,21.0,2.0,0,19,245,17,1,4221.64
1.0,17.0,275.0,,24.0,3.0,2.0,0,4,63,103,1,646.64
0.0,5.0,439.0,,55.0,8.0,2.0,0,4,47,388,1,1075.64
2.0,27.0,755.0,,8.0,1.0,2.0,0,8,43,221,1,2148.14
4.0,53.0,230.0,,24.0,24.0,2.0,1,4,97,2,1,2720.14
2.0,11.0,863.0,,61.0,3.0,2.0,0,0,15,0,1,838.68
0.0,40.0,720.0,,61.0,18.0,2.0,0,1,59,72,1,1211.96
1.0,17.0,393.0,,7.0,12.0,2.0,0,3,19,151,1,932.64
4.0,53.0,465.0,27.0,24.0,1.0,1.0,0,7,109,717,0,1833.54
2.0,52.0,943.0,,47.0,3.0,2.0,1,16,165,15,1,2720.14
2.0,11.0,289.0,,47.0,18.0,2.0,0,6,61,13,1,4293.14
2.0,56.0,863.0,,8.0,19.0,2.0,0,2,8,651,0,832.54
2.0,42.0,236.0,,8.0,4.0,2.0,0,0,18,615,0,1089.94
2.0,26.0,789.0,,47.0,24.0,2.0,0,4,25,1,1,703.84
2.0,52.0,2.0,,8.0,24.0,2.0,0,5,16,13,1,1004.14
2.0,11.0,685.0,,61.0,3.0,1.0,0,2,30,3,1,346.34
2.0,26.0,666.0,,66.0,15.0,2.0,0,6,72,12,1,932.64
2.0,11.0,271.0,,39.0,3.0,2.0,0,3,73,385,0,1790.64
4.0,0.0,1059.0,,24.0,3.0,2.0,0,8,52,27,1,2076.64
2.0,52.0,623.0,,47.0,15.0,2.0,0,3,17,188,1,1576.14
2.0,22.0,1033.0,,9.0,4.0,2.0,0,2,36,100,1,1147.14
4.0,6.0,179.0,,55.0,3.0,2.0,0,0,14,0,1,932.64
2.0,11.0,620.0,,56.0,3.0,2.0,0,7,60,270,1,1719.14
2.0,56.0,465.0,,32.0,7.0,1.0,0,5,74,54,1,1075.64
2.0,21.0,466.0,,3.0,0.0,2.0,0,3,26,437,0,1576.14
2.0,52.0,229.0,,8.0,4.0,1.0,0,11,61,21,1,2720.14
4.0,0.0,871.0,,55.0,16.0,1.0,0,6,35,682,0,2786.78
2.0,9.0,466.0,,15.0,13.0,2.0,0,6,103,1,1,2076.64
4.0,20.0,890.0,,33.0,3.0,2.0,0,1,39,111,1,718.14
3.0,33.0,465.0,,28.0,14.0,2.0,0,3,34,40,1,689.54
2.0,56.0,784.0,,8.0,24.0,2.0,0,0,16,156,1,1290.14
0.0,15.0,705.0,,66.0,18.0,2.0,0,0,17,4,1,646.64
2.0,21.0,817.0,,39.0,18.0,2.0,1,65,564,10,1,5726.8
1.0,17.0,498.0,143.0,24.0,3.0,2.0,0,3,77,11,1,4693.54
2.0,56.0,685.0,,12.0,4.0,2.0,0,0,20,1,1,1433.14
1.0,17.0,931.0,,33.0,20.0,2.0,0,12,98,685,0,2148.14
1.0,17.0,890.0,,24.0,4.0,1.0,0,3,17,71,1,2991.84
4.0,20.0,767.0,,24.0,15.0,1.0,0,4,25,113,1,1862.14
4.0,39.0,439.0,,24.0,10.0,2.0,0,2,29,3,1,1433.14
2.0,9.0,235.0,,3.0,3.0,2.0,0,6,64,409,0,1933.64
2.0,26.0,16.0,,8.0,12.0,2.0,0,27,110,504,0,1576.14
2.0,11.0,798.0,,8.0,19.0,2.0,0,3,29,623,0,1361.64
1.0,8.0,571.0,,55.0,3.0,2.0,0,2,13,128,1,2148.14
4.0,6.0,1013.0,,55.0,8.0,1.0,0,9,41,431,0,2387.86
2.0,11.0,486.0,,66.0,3.0,2.0,0,2,11,490,0,3721.14
1.0,17.0,105.0,,7.0,18.0,2.0,0,4,23,641,0,3220.64
0.0,18.0,1082.0,,66.0,3.0,2.0,0,5,68,5,1,1047.04
4.0,39.0,666.0,,7.0,16.0,2.0,0,25,293,476,1,2291.14
0.0,48.0,47.0,,37.0,3.0,2.0,1,2,29,0,1,1225.29
2.0,52.0,936.0,,56.0,22.0,2.0,0,1,8,565,0,1522.99
2.0,52.0,666.0,,56.0,11.0,2.0,0,12,117,295,1,2005.14
4.0,6.0,907.0,,24.0,3.0,2.0,0,9,83,128,1,5151.14
0.0,48.0,644.0,,37.0,6.0,2.0,0,12,41,476,0,1361.64
1.0,17.0,842.0,,24.0,3.0,2.0,0,7,107,52,1,3578.14
2.0,56.0,465.0,,12.0,24.0,2.0,0,2,54,161,1,603.74
4.0,39.0,16.0,,24.0,3.0,1.0,0,5,59,6,1,4293.14
2.0,11.0,156.0,,47.0,4.0,2.0,0,5,54,668,0,1118.54
2.0,26.0,348.0,,66.0,12.0,1.0,0,1,13,3,1,1004.14
2.0,26.0,541.0,,66.0,15.0,2.0,0,16,63,706,0,1933.64
0.0,40.0,47.0,,56.0,3.0,2.0,0,3,28,4,1,2374.62
2.0,26.0,313.0,,8.0,3.0,2.0,0,8,48,565,0,2148.14
4.0,4.0,1008.0,,7.0,15.0,2.0,0,5,20,49,1,718.14
4.0,20.0,465.0,106.0,55.0,7.0,1.0,0,1,57,7,1,1004.14
2.0,56.0,393.0,,8.0,3.0,1.0,0,16,72,682,0,1576.14
4.0,53.0,852.0,,24.0,3.0,2.0,0,17,111,413,0,6295.14
2.0,9.0,349.0,,56.0,3.0,2.0,0,7,38,477,0,2577.14
2.0,45.0,794.0,,56.0,15.0,2.0,0,2,23,3,1,3093.5
2.0,52.0,863.0,,47.0,15.0,2.0,0,4,33,91,1,2148.14
2.0,56.0,378.0,,56.0,21.0,2.0,0,9,44,545,0,2562.84
2.0,11.0,465.0,,12.0,4.0,2.0,0,2,46,0,1,2863.14
2.0,9.0,291.0,,8.0,1.0,0.0,0,13,235,155,1,2998.7
0.0,48.0,644.0,,37.0,12.0,2.0,0,1,17,19,1,861.14
3.0,7.0,276.0,162.0,67.0,25.0,1.0,0,2,70,8,1,3578.14
2.0,45.0,465.0,,24.0,3.0,2.0,0,9,62,116,1,7153.14
3.0,33.0,959.0,,11.0,22.0,2.0,0,7,22,588,1,560.84
2.0,11.0,190.0,,47.0,15.0,1.0,0,2,41,9,1,2291.14
4.0,0.0,465.0,23.0,55.0,12.0,2.0,0,3,16,9,1,3199.86
0.0,40.0,205.0,,16.0,15.0,2.0,0,4,37,8,1,3220.64
4.0,0.0,465.0,,24.0,3.0,2.0,1,28,227,6,1,5294.14
2.0,21.0,685.0,,66.0,4.0,2.0,0,3,49,101,1,1290.14
2.0,22.0,831.0,,9.0,16.0,0.0,0,3,39,562,0,603.74
4.0,20.0,907.0,,24.0,3.0,1.0,0,4,26,456,0,983.43
4.0,0.0,465.0,,55.0,3.0,2.0,0,11,65,462,0,1523.68
4.0,4.0,1000.0,,33.0,21.0,2.0,0,0,20,34,1,1118.54
2.0,9.0,737.0,,66.0,24.0,2.0,0,11,60,527,0,1862.14
0.0,40.0,47.0,,56.0,21.0,2.0,0,2,35,5,1,1710.75
2.0,11.0,666.0,,8.0,9.0,2.0,0,3,83,32,1,1147.14
2.0,21.0,666.0,,24.0,4.0,2.0,0,5,71,548,0,9727.14
2.0,52.0,720.0,,8.0,19.0,1.0,0,1,40,33,1,517.94
2.0,56.0,512.0,,66.0,3.0,2.0,0,2,18,423,0,718.14
2.0,9.0,1082.0,,8.0,3.0,2.0,0,5,97,25,1,3320.44
1.0,17.0,1031.0,44.0,8.0,12.0,2.0,0,26,230,446,0,1433.14
4.0,0.0,466.0,,55.0,1.0,2.0,0,4,30,52,1,2365.54
2.0,56.0,1048.0,,12.0,4.0,2.0,0,12,82,715,0,932.64
2.0,11.0,466.0,,32.0,18.0,1.0,0,3,40,6,1,2021.01
2.0,56.0,984.0,,47.0,3.0,2.0,0,5,23,31,1,1147.14
0.0,19.0,229.0,,66.0,3.0,2.0,0,2,56,14,1,1576.14
3.0,7.0,466.0,,28.0,11.0,2.0,0,5,54,723,0,932.64
4.0,0.0,416.0,,55.0,8.0,1.0,0,3,29,1,1,4813.07
4.0,0.0,465.0,66.0,55.0,3.0,2.0,0,19,153,206,1,2863.14
2.0,11.0,905.0,,47.0,18.0,2.0,0,2,13,628,0,2863.14
4.0,6.0,950.0,,55.0,8.0,1.0,1,39,330,14,1,6295.14
4.0,14.0,1002.0,,24.0,3.0,2.0,0,4,56,16,1,2005.14
4.0,0.0,16.0,,55.0,3.0,2.0,0,13,85,543,0,4278.84
1.0,17.0,1013.0,,24.0,1.0,2.0,0,9,101,25,1,575.14
0.0,5.0,341.0,,24.0,6.0,1.0,0,0,21,63,1,703.84
2.0,52.0,465.0,,47.0,3.0,2.0,1,15,142,6,1,3792.64
2.0,11.0,931.0,,47.0,16.0,2.0,0,11,88,46,1,1504.64
2.0,26.0,541.0,,8.0,12.0,2.0,0,0,20,0,1,2434.14
2.0,21.0,466.0,,66.0,0.0,2.0,0,1,16,17,1,1807.94
4.0,20.0,644.0,,33.0,3.0,2.0,0,14,64,176,1,1290.14
4.0,4.0,1008.0,,40.0,15.0,1.0,0,5,46,95,1,1822.25
4.0,39.0,466.0,,24.0,18.0,2.0,0,14,97,679,0,4150.14
2.0,9.0,1013.0,,56.0,1.0,2.0,0,3,42,46,1,2720.14
2.0,9.0,567.0,,8.0,3.0,2.0,0,2,31,590,0,2241.71
2.0,56.0,465.0,,12.0,4.0,2.0,0,2,39,1,1,2577.14
4.0,0.0,862.0,,55.0,3.0,2.0,0,4,32,0,1,1433.14
2.0,45.0,466.0,,8.0,9.0,2.0,0,1,19,18,1,758.82
2.0,26.0,488.0,,66.0,15.0,1.0,0,4,52,20,1,646.64
2.0,9.0,271.0,,47.0,15.0,2.0,0,0,26,7,1,2148.14
0.0,40.0,341.0,,3.0,15.0,2.0,0,0,29,1,1,1075.64
2.0,26.0,706.0,,8.0,19.0,2.0,0,3,25,4,1,1004.14
0.0,5.0,685.0,,24.0,6.0,2.0,0,1,9,620,0,989.84
2.0,45.0,567.0,,8.0,24.0,2.0,0,0,10,393,0,1231.31
2.0,52.0,579.0,,8.0,18.0,2.0,0,3,33,14,1,575.14
4.0,4.0,887.0,,24.0,3.0,2.0,0,3,44,25,1,718.14
4.0,39.0,491.0,,33.0,25.0,2.0,0,3,8,416,0,1218.64
1.0,17.0,243.0,,24.0,8.0,2.0,0,10,136,1,1,3578.14
4.0,39.0,571.0,,24.0,3.0,1.0,0,4,28,439,0,1719.14
1.0,17.0,817.0,152.0,55.0,11.0,2.0,0,5,75,1,1,2693.06
4.0,6.0,279.0,,24.0,3.0,2.0,0,7,74,6,1,1576.14
2.0,11.0,271.0,,47.0,3.0,2.0,0,12,97,71,1,2362.64
2.0,56.0,488.0,,32.0,16.0,2.0,0,9,62,727,0,1814.8
4.0,53.0,465.0,,24.0,4.0,1.0,0,9,94,646,0,3025.95
2.0,11.0,685.0,,8.0,1.0,2.0,0,5,81,268,1,1552.17
4.0,0.0,465.0,,55.0,1.0,1.0,0,17,80,588,0,3149.14
4.0,20.0,943.0,,37.0,3.0,2.0,0,5,38,531,0,4221.64
4.0,4.0,741.0,,24.0,18.0,2.0,0,17,46,401,0,1923.88
0.0,40.0,16.0,,66.0,18.0,2.0,0,8,167,9,1,1560.56
0.0,40.0,341.0,,47.0,3.0,2.0,0,1,22,1,1,932.64
0.0,48.0,890.0,,37.0,6.0,1.0,0,2,27,170,1,503.64
1.0,8.0,720.0,,24.0,11.0,2.0,0,4,38,0,1,3220.64
2.0,43.0,646.0,,12.0,3.0,2.0,0,2,29,5,1,932.64
0.0,18.0,475.0,,66.0,3.0,2.0,0,9,28,9,1,1075.64
2.0,56.0,1079.0,,12.0,9.0,2.0,0,0,3,426,0,2148.14
2.0,52.0,465.0,,32.0,9.0,2.0,0,4,23,1,1,1104.24
2.0,45.0,354.0,,47.0,20.0,2.0,0,2,12,374,0,2848.84
2.0,9.0,685.0,,66.0,8.0,2.0,0,1,42,0,1,12085.88
1.0,17.0,498.0,97.0,24.0,3.0,1.0,0,6,69,3,1,3564.26
2.0,11.0,787.0,,47.0,24.0,2.0,0,7,99,55,1,1219.43
4.0,28.0,865.0,,24.0,7.0,2.0,0,5,20,424,0,1147.14
2.0,26.0,1033.0,,66.0,16.0,2.0,0,5,45,374,0,1576.14
3.0,12.0,946.0,,20.0,10.0,2.0,0,6,59,594,0,1599.94
2.0,21.0,341.0,,8.0,1.0,1.0,0,1,17,691,0,1690.2
1.0,17.0,644.0,,24.0,6.0,1.0,0,6,91,707,0,2148.14
4.0,39.0,130.0,,33.0,3.0,1.0,0,9,174,636,0,718.14
2.0,22.0,466.0,,8.0,18.0,2.0,0,2,5,0,1,1445.39
2.0,11.0,271.0,,32.0,1.0,1.0,0,2,45,58,1,2148.14
2.0,52.0,943.0,,8.0,12.0,1.0,0,3,30,18,1,1075.64
4.0,39.0,934.0,,37.0,18.0,2.0,0,13,68,37,1,954.51
2.0,45.0,705.0,,66.0,15.0,2.0,0,4,42,47,1,932.64
3.0,33.0,373.0,,20.0,18.0,2.0,0,3,33,1,1,2291.14
2.0,52.0,842.0,,32.0,3.0,2.0,0,5,33,144,1,1218.64
4.0,39.0,465.0,,24.0,3.0,2.0,0,1,36,0,1,2148.14
4.0,39.0,16.0,,24.0,9.0,2.0,0,3,77,17,1,2148.14
4.0,20.0,802.0,,55.0,13.0,1.0,0,3,15,664,0,1075.64
2.0,56.0,428.0,,66.0,3.0,2.0,0,5,29,405,0,1147.14
2.0,11.0,512.0,,66.0,16.0,1.0,0,1,33,149,1,932.64
2.0,43.0,291.0,,8.0,3.0,2.0,0,1,27,1,1,2362.64
3.0,38.0,780.0,,28.0,10.0,2.0,0,5,77,1,1,1361.64
3.0,12.0,465.0,,28.0,22.0,2.0,0,5,75,115,1,2148.14
2.0,11.0,666.0,,56.0,1.0,0.0,0,15,120,402,1,360.64
2.0,21.0,418.0,,66.0,12.0,2.0,0,2,26,207,1,475.04
2.0,21.0,289.0,,61.0,18.0,1.0,0,4,83,1,1,1793.46
2.0,21.0,465.0,,8.0,4.0,2.0,0,5,32,6,1,3277.84
3.0,34.0,959.0,,11.0,18.0,2.0,0,1,14,448,0,932.64
1.0,8.0,485.0,,24.0,3.0,2.0,0,5,28,705,0,5179.55
2.0,21.0,156.0,,8.0,1.0,2.0,0,0,13,47,1,2148.14
3.0,7.0,959.0,,11.0,4.0,2.0,0,1,34,588,0,846.84
0.0,48.0,762.0,,37.0,6.0,2.0,0,7,31,87,1,556.9
2.0,9.0,465.0,,16.0,18.0,2.0,0,17,135,2,1,10013.14
1.0,17.0,1000.0,,24.0,3.0,2.0,0,6,118,16,1,1501.13
2.0,11.0,465.0,,8.0,3.0,1.0,0,11,113,6,1,2720.14
2.0,26.0,685.0,,66.0,4.0,2.0,0,6,30,51,1,1304.44
2.0,22.0,291.0,,8.0,4.0,2.0,0,4,47,528,0,978.83
4.0,0.0,465.0,,55.0,3.0,1.0,0,9,78,227,1,3578.14
2.0,11.0,16.0,,56.0,16.0,2.0,0,9,69,672,0,847.2
2.0,52.0,281.0,,8.0,3.0,2.0,0,7,76,32,1,932.64
3.0,7.0,911.0,,67.0,12.0,2.0,0,1,54,0,1,19233.65
4.0,14.0,1000.0,,24.0,17.0,2.0,0,0,23,2,1,1790.64
0.0,5.0,291.0,,24.0,6.0,2.0,0,11,113,661,0,1147.14
4.0,14.0,1000.0,,24.0,3.0,2.0,0,2,34,32,1,1719.14
2.0,45.0,615.0,,8.0,11.0,2.0,0,4,16,514,0,1147.14
2.0,30.0,943.0,,47.0,16.0,2.0,0,6,75,11,1,861.14
3.0,7.0,563.0,,11.0,24.0,2.0,0,4,25,426,0,1275.84
0.0,41.0,289.0,,47.0,13.0,2.0,0,8,56,7,1,1933.64
4.0,6.0,196.0,,24.0,3.0,2.0,0,7,38,416,0,7138.84
2.0,27.0,16.0,,8.0,4.0,2.0,0,30,231,475,1,889.74
4.0,53.0,77.0,,24.0,18.0,2.0,0,6,39,3,1,2818.64
2.0,26.0,333.0,,3.0,11.0,2.0,0,3,62,29,1,2005.14
2.0,26.0,1031.0,,3.0,12.0,2.0,0,2,41,10,1,1433.14
2.0,50.0,633.0,,8.0,11.0,2.0,0,0,20,25,1,1218.64
4.0,39.0,796.0,,24.0,3.0,2.0,0,21,154,176,1,10967.57
4.0,20.0,907.0,,24.0,3.0,2.0,0,14,58,517,0,1862.14
2.0,52.0,341.0,,47.0,19.0,2.0,0,6,48,5,1,1188.88
0.0,5.0,488.0,,8.0,3.0,2.0,0,3,45,125,1,1719.14
4.0,14.0,943.0,,45.0,1.0,2.0,0,7,35,172,1,3578.14
4.0,6.0,1000.0,,55.0,6.0,1.0,0,5,55,668,1,2199.69
3.0,38.0,780.0,164.0,36.0,3.0,2.0,0,8,285,0,1,7267.54
2.0,52.0,465.0,,8.0,24.0,2.0,0,0,15,0,1,629.47
0.0,40.0,705.0,,8.0,19.0,2.0,0,5,20,594,0,1551.07
3.0,7.0,959.0,,11.0,18.0,2.0,0,1,14,566,0,861.14
2.0,42.0,683.0,,8.0,4.0,2.0,0,2,11,495,0,1147.14
2.0,21.0,488.0,,25.0,1.0,1.0,0,6,58,47,1,1418.84
2.0,26.0,932.0,,66.0,15.0,2.0,0,6,38,177,1,1075.64
2.0,52.0,666.0,,8.0,6.0,1.0,0,2,16,528,0,1004.14
1.0,17.0,943.0,,7.0,18.0,1.0,0,3,65,2,1,6295.14
2.0,56.0,465.0,,8.0,11.0,2.0,0,1,38,606,0,1005.13
4.0,4.0,644.0,,45.0,11.0,1.0,0,9,53,604,0,718.14
2.0,52.0,341.0,,8.0,20.0,1.0,0,2,15,508,0,517.94
3.0,12.0,115.0,,20.0,11.0,2.0,0,26,152,153,1,2648.64
